actual,predicted
9.458744999746305e-08,-0.0006198138
0.0,0.00010125339
0.0,0.022171415
0.0,0.011079431
0.0,-0.005594924
0.0,-0.006451644
0.0,0.00053842366
0.0,0.018702686
0.0022889579999999937,0.0119011775
0.0,-0.0053288788
0.0,0.014972098
0.00038143479999999674,0.018336337
0.07037673,0.011759721
0.0,0.013232738
0.0,0.028868292
0.0,0.026376363
0.057324767,0.020552002
0.13449484,0.046976574
0.0,0.05440937
1.3000267,0.13302302
0.0,0.045431733
0.0,0.38539112
0.0,0.70220935
0.019275349999999997,0.63245004
0.04415632,0.020082079
0.0,0.0012828335
0.0010430812999999983,0.08108033
0.0,0.038046457
0.0,0.00031685084
0.0,-0.004084274
0.0,0.019439977
0.003814697300000003,0.02908057
0.022315420000000002,0.022571836
0.0741845,0.027006198
0.0757128,0.021285232
0.0,0.0421619
0.020591542000000004,0.029640403
0.0,0.10558691
0.0,0.028321046
0.06944314,0.049719643
0.0,0.024201248
0.0,0.026433967
0.0,0.018942174
0.016804785000000003,0.041809868
0.008184463000000003,0.023229022
0.07494539,0.027510833
0.0,0.027146798
0.0012405216999999968,0.04260406
0.0010484364000000052,0.028796464
0.0,0.043585457
0.0,0.026136722
0.0,-0.002277486
0.0,-0.006611027
0.0,0.016143695
9.685754999999574e-05,0.024948202
0.0009760260599999959,0.090583354
0.0,0.01246503
0.0,0.28712794
0.0,0.108405784
0.0,0.013091981
0.0,0.003497094
0.0,0.016499095
0.0,0.034466524
0.003531575199999998,0.029677503
0.0,0.020256028
0.0,0.022295587
0.0,0.031086873
0.015262513999999998,0.06976926
0.0,0.019269407
0.0,0.03841912
0.0,0.027898327
0.006962567599999997,0.023900714
0.003622844799999997,0.019241266
0.0,0.023436725
0.0,0.024709787
0.21001697,0.04502462
0.0,0.014500529
0.0034272669999999977,0.015622161
0.0,0.015381996
0.003147870299999994,0.013468068
0.002765096699999997,0.014045678
0.0,0.0055155754
0.0,0.0049276203
0.0,0.01106938
0.0011444790000000038,0.011692487
0.0,0.00067373365
0.0,-0.0015081763
0.0013364478999999957,0.0056340843
0.007055699999999998,0.011264913
0.0,0.014021259
0.0,0.014467265
0.006866641300000004,0.0067362934
0.020506791999999996,0.015291713
0.0,0.013024233
0.0,0.0124504715
0.03299862,0.01933429
0.012682751000000006,0.011841662
0.0,0.019159734
0.0,0.014596026
0.0041034073,0.0363587
0.004669651400000002,0.0154987015
0.0,0.016872175
0.0,0.0159631
0.0012414530000000035,0.014156725
0.006387941499999994,0.020550832
0.0,0.018107772
0.0,0.024518233
0.010307877999999993,0.016791541
0.1594387,0.015810497
0.0,0.013392642
0.0,0.0041053295
0.029761069,0.03175131
0.054342892,0.00846903
0.0,0.0055430457
0.004867092000000003,0.010221474
0.007538125000000007,0.009548418
0.014007091499999999,0.028210942
0.0,0.036375698
0.011638737999999996,0.022569627
0.1740948,0.03879243
0.0,0.044208687
0.0,-0.019315168
0.0,0.051774573
0.031977892,0.030252542
0.008359550999999993,0.016597833
0.012677163000000005,0.036021348
0.0,0.031370077
0.004200264999999995,0.018636964
0.057501994,0.021769691
0.0,0.04638649
0.0,0.019780975
9.49949000000061e-05,0.02488447
0.0,0.026333254
0.0,0.026756305
0.0,0.026509672
0.0,0.016651962
0.0,0.015701208
0.0,0.008291051
0.000381842260000001,0.02212844
0.0,0.021751948
0.0,0.0075201914
0.0,0.054569066
0.0,-0.004565038
0.0,0.007653758
0.0,0.009940438
0.6342828,0.032036517
0.0,0.049727492
0.0,0.09497246
0.003814406199999995,0.021630567
0.0,0.09622867
0.0,0.3782867
0.003721564999999996,0.0547959
0.0,0.01816278
0.0015273690000000006,0.033378713
0.0,0.034282718
0.0,0.007965036
0.013921410000000009,0.02865585
0.0,0.0241853
0.0,0.10320555
0.0,0.013316974
0.0,-0.0054606274
0.024214387000000004,0.017550435
0.0,0.03729369
0.0,0.018222027
0.00047672074000000564,0.018482435
0.037664663,0.14886728
0.0,0.0586094
0.0,0.014615636
0.01792982199999999,0.0119692385
0.04499778,0.010901786
0.0,0.020899046
0.0,0.006490737
0.0,0.0036742091
0.0,0.005801916
0.0,0.010453366
0.0,0.009456344
9.534414999999574e-05,-0.004692152
0.0,0.036125556
0.0,0.07738333
0.0,0.03460174
0.0007627531999999937,0.021143008
0.0,0.061677717
0.0,0.01593516
0.0,0.046644606
0.004577683299999996,0.021763481
0.3188669,0.06760842
0.0,0.060321454
0.0,0.041162785
0.031184405,0.02595096
0.1844056,0.11407632
0.0,0.30765176
0.0,0.02471742
0.0,0.015847843
0.020682812000000002,0.1511988
0.0,0.10095709
0.0,0.048666634
0.088490546,0.14991295
1.3032413,0.6878816
0.0,0.43644148
0.0,0.240987
0.5615581,-0.0036541298
0.0,0.6027299
0.19812584,0.327668
4.6414547,0.31354898
0.0,0.02708608
0.0,0.31612074
0.0,0.49351442
0.0,0.03784892
0.11139207,0.08735203
0.0,0.11452064
0.0,0.20293862
0.0,0.021367386
0.0,0.019177258
0.002384185799999994,0.16190335
0.0,0.025410138
0.0,0.011729181
0.00038137659999999685,0.006873317
0.155902,0.09460273
0.0,0.021379422
0.001147389400000004,0.04324244
0.0448199,0.022471286
0.0,0.08393209
0.005912967000000005,0.01590835
0.0,0.03871262
0.0,0.04258188
0.0044852494999999964,0.10124828
0.0,0.06063631
0.002294778799999994,0.03395558
0.0,0.030511707
