actual,predicted
0.0,0.030845426
0.0,0.0163471
0.00019068830000000536,0.020535529
0.0,0.020124234
0.012684613499999997,0.013653167
0.0,0.010861747
0.0,0.013892405
0.0005718320599999993,0.0054961964
0.03452599,0.026081044
0.0,0.018778052
0.0,0.009609103
0.0014300458000000016,0.0093563795
0.11244227,0.0127359405
0.0,0.00964959
0.0,-0.0036210865
0.00019092112999999356,0.0044609457
0.025939195999999998,0.009698361
0.0,0.025973465
0.0,0.019544471
0.0,0.008014277
0.01306599,0.009599857
0.0,0.023242127
0.007722527000000007,0.054086365
0.30346712,0.041652028
0.0,0.027921561
0.0,0.014538016
0.0,0.018266462
0.0,0.0058623925
0.00019068830000000536,-0.0013999492
0.0,0.036077384
0.0,0.011328727
0.0002860615499999941,-0.00048615783
0.028896000000000005,0.018999685
0.0,0.011113837
0.00047666254000000574,0.011323996
0.0,0.0035288036
0.17509827,0.0210668
0.0,0.03483296
0.00047495960000000503,0.019916624
0.007247552300000001,0.032470305
0.1285621,0.032323506
0.0,0.028905932
0.05958602,0.019536227
0.0,0.00868132
0.0340268,0.029756729
0.0,0.03394939
0.03843107,0.06257556
0.0,0.17246845
0.0170728,0.38035652
0.0,0.071971156
0.071334235,0.036790304
0.0,0.013523996
0.03271664,0.023904212
0.0,0.04341889
0.0,0.048116848
0.033754855,0.09970996
0.109767586,0.10093808
0.0,0.0923491
0.02450496,0.044442136
0.0,0.035972606
0.021838312999999998,0.017680861
0.0,0.016962621
0.0010486692000000047,0.008993551
0.0060070306000000045,0.008088402
0.0038159703999999933,0.01787084
0.0,0.013773926
0.0,0.028607786
0.0,0.008146532
0.000757165249999997,0.05222531
1.7262008,0.33776826
0.0,0.3394012
0.23828936,1.3209908
0.9951602000000002,1.0605273
0.0,0.47341493
0.0,0.15930274
0.0,0.19406155
0.0,-0.0057143867
0.0,0.030475412
0.0,0.007606171
0.0009536742999999986,0.015652094
0.024032779000000004,0.019392602
0.0,0.009730585
0.0,0.024244092
0.0038142315999999954,0.0055738613
0.03890926,0.022824861
0.0,0.021090712
0.0,0.043304697
0.0015255064000000013,0.03866408
0.21239184,0.029484719
0.0,0.023277484
0.0,0.004643567
0.00019068830000000536,0.015710123
0.023839296999999995,0.012445912
0.0,0.0023073405
0.0,-0.00025323033
0.0,0.0148688
0.027944333999999994,0.012702011
0.0,0.035114028
0.0,0.07585447
0.0,0.010376781
0.0,0.008189149
0.0,0.009260602
0.0,0.005997874
0.0,0.003674917
0.01945579399999999,0.013125099
0.0,0.0009978041
0.0,-0.0035128742
0.0,-0.004376687
0.0,0.0018348843
0.0,0.014626283
0.0,0.015920494
0.0,0.01188162
0.0005721667500000055,0.018834375
0.0,0.022239663
0.000381842260000001,0.01429927
0.00048242510000000294,0.01521337
0.020496547000000004,0.029053584
0.0005713571000000028,0.03523409
0.0,0.0660693
0.0,0.05957713
0.07752856,0.033765938
0.0,0.029586349
0.024220409000000005,0.068497874
0.0,0.023084916
0.0051564444000000015,0.03252114
0.0023791362000000066,0.041443463
0.0,0.10884739
0.011061253999999993,0.079239674
0.0,0.033199012
0.0,0.0044130906
0.0,0.039093126
0.0,0.038389396
0.0009536160999999987,0.0062762126
0.0,0.0041916594
0.0,0.021568969
0.0,0.009253591
0.0,0.00573083
0.0,0.00024712086
0.0,0.017828286
0.0,-1.66744e-05
0.0,-0.00028130412
0.0,-0.0025064945
0.0,0.0071854442
0.0006675254599999986,-0.00013170391
0.006676884399999999,0.0039444566
0.0,0.0055232346
0.0,-0.0027091354
0.0,0.005664088
0.0,0.0056855083
0.0,0.008379228
0.0,0.002984129
0.0,0.03413075
0.0002861488600000017,0.00981582
0.0,0.00013838708
0.0,0.0010783523
0.0,0.008101806
0.0005722977000000018,0.0010359511
0.0,0.0004746914
0.0002860615499999941,-0.0024559274
0.0,0.014804479
0.000381842260000001,0.0060569793
0.0,0.00064250827
0.0,0.0062619
0.0,-0.0048930943
0.0,-0.009586029
0.0,0.009065792
0.0,0.024720535
0.0,0.028186683
0.0,0.0133340135
0.0,0.008129522
0.0,0.017164439
0.0,0.016542971
0.0,-0.0041071028
0.0,0.007863283
0.0,0.01391869
0.0,0.02815437
0.0,-0.0029611513
0.0,-0.0036836937
0.0,0.013777539
0.0,-0.004327856
0.0,-0.010339364
0.0,-0.004984647
0.0,-0.0013318509
0.0,0.009017505
0.0,-0.012389556
0.0,-0.006736174
0.0,-0.0005232096
0.0,-0.00895416
0.0,-0.0032882243
0.0,-0.002133131
0.0,0.0020496622
0.0,-0.006901294
0.0,-0.0015231296
0.0,-0.0027210787
0.0,0.0021309406
0.0,0.002859287
0.0,-0.002847135
0.0,-0.0030466467
0.0,0.0026375428
0.0,0.003847815
0.0,-0.0012617633
0.0,-0.001448527
0.0,-0.0008711666
0.0,-0.00540559
0.0,-0.005387895
0.0,-0.0010244474
0.0,0.00038620085
0.0,0.006092705
0.0,-0.006061889
0.0,-0.00064492226
0.0,0.0017632991
0.0,0.0067141876
0.0,-0.008572668
0.0,-0.0016945153
0.0,0.009375662
0.0,0.015593208
0.0,0.0008863136
0.0,0.0041083246
0.0,0.014207486
0.0009536742999999986,0.0016162917
0.04396757,0.0076677725
0.0,0.0071601197
0.008009374,0.012192681
0.007912517000000008,0.009264253
0.0,0.0076677725
0.0,0.012020461
0.002287328199999994,0.011290148
0.0059120356999999985,0.010014258
0.0003837049000000037,0.0142989755
0.0,0.02270561
0.0211671,0.048479322
0.14417619,0.08282604
0.0,0.035346676
0.10715832,0.037269827
0.21240942,0.03871255
0.0,0.08714517
0.01564961,0.03239068
0.0,0.053499993
0.0,0.071653925
0.034525115,0.07809698
0.0011403336999999958,0.030569889
0.0,0.03240137
0.0,0.015553992
0.0,0.07664432
0.0,0.031067409
0.0,0.031172555
0.0,0.0919877
0.0012398232000000037,0.1466489
0.0,0.06576895
0.0,0.10531541
0.0,0.10206171
0.0,0.37533662
0.0,0.05200588
0.0,0.011637874
0.0,0.044042896
0.0,0.042630967
0.0,-0.0001533702
0.0,-0.00027139485
0.0,0.0575941
9.534414999999574e-05,0.0657192
0.0,0.0017072484
0.0,-0.00011008978
0.0,0.00855311
0.0,0.00044143945
0.0,-0.0027774423
0.0,-0.0016342625
0.0,-0.0015020594
0.0,0.0067163557
0.0,-0.00064492226
0.0,-0.0062847584
0.0,-0.0047866777
9.534414999999574e-05,-0.007459417
0.008106114999999997,0.010831416
0.0,0.010441296
0.016303733,0.022469036
0.18882006,0.112784505
